GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
proiektua23,net.bytebuddy.dynamic.loading,ClassInjector.UsingUnsafe,220,0,32,0,27,0,28,0,12,0
proiektua23,net.bytebuddy.dynamic.loading,ClassInjector.UsingReflection.Dispatcher.UsingUnsafeOverride.ForJava7CapableVm,71,0,8,0,8,0,8,0,4,0
proiektua23,net.bytebuddy.dynamic.loading,ClassInjector.UsingInstrumentation.Dispatcher.ForJava6CapableVm,117,0,10,0,19,0,11,0,6,0
proiektua23,net.bytebuddy.dynamic.loading,ClassInjector.UsingReflection.Dispatcher.Initializable.Unavailable,93,0,8,0,12,0,14,0,10,0
proiektua23,net.bytebuddy.dynamic.loading,ByteArrayClassLoader.PersistenceHandler.UrlDefinitionAction.ByteArrayUrlStreamHandler,51,0,8,0,4,0,8,0,4,0
proiektua23,net.bytebuddy.dynamic.loading,ByteArrayClassLoader.PersistenceHandler,37,0,0,0,7,0,3,0,3,0
proiektua23,net.bytebuddy.dynamic.loading,ByteArrayClassLoader.PackageLookupStrategy.ForJava9CapableVm,84,0,8,0,8,0,8,0,4,0
proiektua23,net.bytebuddy.dynamic.loading,ClassInjector.UsingInstrumentation.Dispatcher.CreationAction,39,0,0,0,6,0,2,0,2,0
proiektua23,net.bytebuddy.dynamic.loading,MultipleParentClassLoader,146,0,12,0,32,0,13,0,7,0
proiektua23,net.bytebuddy.dynamic.loading,ClassLoadingStrategy.ForUnsafeInjection,70,0,16,0,6,0,13,0,5,0
proiektua23,net.bytebuddy.dynamic.loading,ClassInjector.UsingReflection,298,0,38,0,46,0,29,0,10,0
proiektua23,net.bytebuddy.dynamic.loading,ByteArrayClassLoader.SingletonEnumeration,28,0,4,0,8,0,5,0,3,0
proiektua23,net.bytebuddy.dynamic.loading,ClassReloadingStrategy.Dispatcher.ForLegacyVm,41,0,6,0,9,0,8,0,5,0
proiektua23,net.bytebuddy.dynamic.loading,ClassInjector.UsingReflection.Dispatcher.Direct,424,0,18,0,53,0,19,0,10,0
proiektua23,net.bytebuddy.dynamic.loading,MultipleParentClassLoader.CompoundEnumeration,43,0,8,0,12,0,7,0,3,0
proiektua23,net.bytebuddy.dynamic.loading,ByteArrayClassLoader.EmptyEnumeration,20,0,0,0,4,0,3,0,3,0
proiektua23,net.bytebuddy.dynamic.loading,ClassReloadingStrategy.Strategy.ClassRedefinitionTransformer,42,0,6,0,12,0,6,0,3,0
proiektua23,net.bytebuddy.dynamic.loading,ClassInjector.UsingLookup.Dispatcher.Creator,57,0,0,0,9,0,2,0,2,0
proiektua23,net.bytebuddy.dynamic.loading,ClassInjector.UsingReflection.Dispatcher.Unavailable,89,0,8,0,10,0,12,0,8,0
proiektua23,net.bytebuddy.dynamic.loading,PackageDefinitionStrategy.ManifestReading.SealBaseLocator.NonSealing,16,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.dynamic.loading,ClassLoadingStrategy,5,0,0,0,2,0,1,0,1,0
proiektua23,net.bytebuddy.dynamic.loading,ClassInjector.UsingReflection.Dispatcher,3,0,0,0,1,0,1,0,1,0
proiektua23,net.bytebuddy.dynamic.loading,PackageDefinitionStrategy.Definition.Trivial,36,0,0,0,13,0,10,0,10,0
proiektua23,net.bytebuddy.dynamic.loading,ClassReloadingStrategy.Strategy,39,0,0,0,8,0,3,0,3,0
proiektua23,net.bytebuddy.dynamic.loading,ClassInjector.UsingInstrumentation,255,0,22,0,31,0,19,0,8,0
proiektua23,net.bytebuddy.dynamic.loading,ByteArrayClassLoader.ChildFirst.PrependingEnumeration,42,0,8,0,9,0,7,0,3,0
proiektua23,net.bytebuddy.dynamic.loading,ByteArrayClassLoader.SynchronizationStrategy.CreationAction,132,0,4,0,14,0,4,0,2,0
proiektua23,net.bytebuddy.dynamic.loading,PackageDefinitionStrategy.Definition.Simple,263,0,66,0,40,0,45,0,12,0
proiektua23,net.bytebuddy.dynamic.loading,PackageDefinitionStrategy.Trivial,16,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.dynamic.loading,InjectionClassLoader,31,0,2,0,8,0,5,0,4,0
proiektua23,net.bytebuddy.dynamic.loading,ByteArrayClassLoader.SynchronizationStrategy.ForLegacyVm,18,0,0,0,4,0,3,0,3,0
proiektua23,net.bytebuddy.dynamic.loading,ClassInjector.UsingInstrumentation.Target,37,0,0,0,7,0,3,0,3,0
proiektua23,net.bytebuddy.dynamic.loading,ClassInjector.UsingLookup.Dispatcher.ForJava9CapableVm,205,0,14,0,28,0,16,0,9,0
proiektua23,net.bytebuddy.dynamic.loading,ClassInjector.UsingReflection.Dispatcher.Direct.ForLegacyVm,9,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.dynamic.loading,NoOpClassFileTransformer,18,0,0,0,4,0,2,0,2,0
proiektua23,net.bytebuddy.dynamic.loading,PackageDefinitionStrategy.ManifestReading.SealBaseLocator.ForFixedValue,36,0,6,0,11,0,7,0,4,0
proiektua23,net.bytebuddy.dynamic.loading,PackageDefinitionStrategy.ManifestReading,218,0,22,0,33,0,17,0,6,0
proiektua23,net.bytebuddy.dynamic.loading,ClassInjector,6,0,0,0,1,0,1,0,1,0
proiektua23,net.bytebuddy.dynamic.loading,ClassInjector.UsingUnsafe.Dispatcher.Unavailable,69,0,8,0,6,0,10,0,6,0
proiektua23,net.bytebuddy.dynamic.loading,ClassInjector.UsingInstrumentation.Dispatcher.ForLegacyVm,26,0,0,0,5,0,4,0,4,0
proiektua23,net.bytebuddy.dynamic.loading,MultipleParentClassLoader.Builder,220,136,35,13,28,34,28,13,9,8
proiektua23,net.bytebuddy.dynamic.loading,ClassReloadingStrategy.Dispatcher.ForJava6CapableVm,136,0,2,0,33,0,6,0,5,0
proiektua23,net.bytebuddy.dynamic.loading,ClassInjector.UsingLookup.Dispatcher.ForLegacyVm,36,0,0,0,7,0,6,0,6,0
proiektua23,net.bytebuddy.dynamic.loading,ByteArrayClassLoader.SynchronizationStrategy.ForJava8CapableVm,141,0,12,0,11,0,11,0,5,0
proiektua23,net.bytebuddy.dynamic.loading,ClassReloadingStrategy,438,0,34,0,71,0,30,0,13,0
proiektua23,net.bytebuddy.dynamic.loading,ClassInjector.UsingUnsafe.Dispatcher.CreationAction,246,0,2,0,38,0,3,0,2,0
proiektua23,net.bytebuddy.dynamic.loading,ClassReloadingStrategy.BootstrapInjection.Enabled,47,0,8,0,4,0,8,0,4,0
proiektua23,net.bytebuddy.dynamic.loading,ByteArrayClassLoader.PersistenceHandler.UrlDefinitionAction.ByteArrayUrlStreamHandler.ByteArrayUrlConnection,16,0,0,0,7,0,3,0,3,0
proiektua23,net.bytebuddy.dynamic.loading,ClassInjector.UsingUnsafe.Factory,270,0,18,0,59,0,19,0,10,0
proiektua23,net.bytebuddy.dynamic.loading,PackageDefinitionStrategy.Definition.Undefined,56,0,0,0,11,0,10,0,10,0
proiektua23,net.bytebuddy.dynamic.loading,ByteArrayClassLoader.PersistenceHandler.UrlDefinitionAction,100,0,10,0,10,0,9,0,4,0
proiektua23,net.bytebuddy.dynamic.loading,ByteArrayClassLoader.PackageLookupStrategy.CreationAction,34,0,2,0,7,0,3,0,2,0
proiektua23,net.bytebuddy.dynamic.loading,ClassReloadingStrategy.Strategy.ClassResettingTransformer,16,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.dynamic.loading,ClassInjector.UsingReflection.Dispatcher.CreationAction,39,0,4,0,11,0,4,0,2,0
proiektua23,net.bytebuddy.dynamic.loading,ClassReloadingStrategy.BootstrapInjection.Disabled,19,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.dynamic.loading,ByteArrayClassLoader.SynchronizationStrategy.ForJava7CapableVm,97,0,8,0,12,0,9,0,5,0
proiektua23,net.bytebuddy.dynamic.loading,ClassReloadingStrategy.Strategy.new ClassReloadingStrategy.Strategy() {...},68,0,4,0,12,0,6,0,4,0
proiektua23,net.bytebuddy.dynamic.loading,ClassReloadingStrategy.Strategy.new ClassReloadingStrategy.Strategy() {...},104,0,6,0,20,0,7,0,4,0
proiektua23,net.bytebuddy.dynamic.loading,ByteArrayClassLoader.ClassDefinitionAction,163,0,20,0,22,0,14,0,4,0
proiektua23,net.bytebuddy.dynamic.loading,ClassLoadingStrategy.Default,109,0,0,0,14,0,7,0,7,0
proiektua23,net.bytebuddy.dynamic.loading,ClassLoadingStrategy.ForBootstrapInjection,77,0,12,0,7,0,10,0,4,0
proiektua23,net.bytebuddy.dynamic.loading,ClassInjector.UsingInstrumentation.Target.new ClassInjector.UsingInstrumentation.Target() {...},12,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.dynamic.loading,ClassInjector.UsingInstrumentation.Target.new ClassInjector.UsingInstrumentation.Target() {...},12,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.dynamic.loading,ClassInjector.UsingUnsafe.Dispatcher.Enabled,129,0,12,0,19,0,12,0,6,0
proiektua23,net.bytebuddy.dynamic.loading,PackageDefinitionStrategy.NoOp,16,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.dynamic.loading,ByteArrayClassLoader.PersistenceHandler.new ByteArrayClassLoader.PersistenceHandler() {...},19,0,0,0,5,0,4,0,4,0
proiektua23,net.bytebuddy.dynamic.loading,ByteArrayClassLoader.PersistenceHandler.new ByteArrayClassLoader.PersistenceHandler() {...},56,0,6,0,12,0,7,0,4,0
proiektua23,net.bytebuddy.dynamic.loading,ByteArrayClassLoader,395,0,22,0,73,0,28,0,17,0
proiektua23,net.bytebuddy.dynamic.loading,ClassLoadingStrategy.UsingLookup,52,0,8,0,5,0,9,0,5,0
proiektua23,net.bytebuddy.dynamic.loading,PackageDefinitionStrategy.ManifestReading.SealBaseLocator.ForTypeResourceUrl,139,0,18,0,20,0,14,0,5,0
proiektua23,net.bytebuddy.dynamic.loading,ClassLoadingStrategy.Default.WrappingDispatcher,241,0,28,0,17,0,23,0,9,0
proiektua23,net.bytebuddy.dynamic.loading,ClassInjector.UsingReflection.Dispatcher.UsingUnsafeInjection,929,0,24,0,101,0,23,0,11,0
proiektua23,net.bytebuddy.dynamic.loading,InjectionClassLoader.Strategy,110,0,6,0,18,0,5,0,2,0
proiektua23,net.bytebuddy.dynamic.loading,ClassInjector.UsingReflection.Dispatcher.Direct.ForJava7CapableVm,78,0,10,0,8,0,9,0,4,0
proiektua23,net.bytebuddy.dynamic.loading,ClassInjector.UsingReflection.Dispatcher.UsingUnsafeOverride.ForLegacyVm,9,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.dynamic.loading,ClassInjector.UsingUnsafe.Factory.AccessResolver.Default,18,0,0,0,4,0,2,0,2,0
proiektua23,net.bytebuddy.dynamic.loading,ByteArrayClassLoader.ChildFirst,297,0,28,0,58,0,28,0,14,0
proiektua23,net.bytebuddy.dynamic.loading,ClassReloadingStrategy.Dispatcher.CreationAction,57,0,0,0,8,0,2,0,2,0
proiektua23,net.bytebuddy.implementation.bytecode.constant,MethodConstant.CachedMethod,27,25,6,0,7,8,5,4,2,4
proiektua23,net.bytebuddy.implementation.bytecode.constant,FloatConstant,31,48,6,0,10,8,6,2,3,2
proiektua23,net.bytebuddy.implementation.bytecode.constant,MethodConstant.ForMethod,7,60,0,2,2,9,0,6,0,5
proiektua23,net.bytebuddy.implementation.bytecode.constant,DoubleConstant.ConstantPool,55,0,8,0,6,0,9,0,5,0
proiektua23,net.bytebuddy.implementation.bytecode.constant,DefaultValue,6,113,3,7,3,20,3,7,0,5
proiektua23,net.bytebuddy.implementation.bytecode.constant,ClassConstant,14,170,6,12,7,29,7,7,1,4
proiektua23,net.bytebuddy.implementation.bytecode.constant,IntegerConstant.ConstantPool,48,0,8,0,6,0,9,0,5,0
proiektua23,net.bytebuddy.implementation.bytecode.constant,IntegerConstant.TwoBytePush,48,0,8,0,6,0,9,0,5,0
proiektua23,net.bytebuddy.implementation.bytecode.constant,NullConstant,0,32,0,0,0,8,0,4,0,4
proiektua23,net.bytebuddy.implementation.bytecode.constant,MethodConstant.CanCacheIllegal,23,0,0,0,5,0,4,0,4,0
proiektua23,net.bytebuddy.implementation.bytecode.constant,SerializedConstant,191,0,10,0,23,0,11,0,6,0
proiektua23,net.bytebuddy.implementation.bytecode.constant,FloatConstant.ConstantPool,50,0,8,0,6,0,9,0,5,0
proiektua23,net.bytebuddy.implementation.bytecode.constant,ClassConstant.ForReferenceType,49,26,10,2,3,6,9,2,3,2
proiektua23,net.bytebuddy.implementation.bytecode.constant,LongConstant.ConstantPool,54,0,8,0,6,0,9,0,5,0
proiektua23,net.bytebuddy.implementation.bytecode.constant,LongConstant,25,37,4,0,8,7,5,2,3,2
proiektua23,net.bytebuddy.implementation.bytecode.constant,FieldConstant.Cached,49,0,6,0,14,0,8,0,5,0
proiektua23,net.bytebuddy.implementation.bytecode.constant,FieldConstant,88,0,6,0,19,0,9,0,6,0
proiektua23,net.bytebuddy.implementation.bytecode.constant,IntegerConstant,39,112,13,5,8,21,9,9,1,5
proiektua23,net.bytebuddy.implementation.bytecode.constant,MethodConstant.ForConstructor,54,0,2,0,11,0,6,0,5,0
proiektua23,net.bytebuddy.implementation.bytecode.constant,TextConstant,37,13,8,0,1,5,7,2,3,2
proiektua23,net.bytebuddy.implementation.bytecode.constant,IntegerConstant.SingleBytePush,48,0,8,0,6,0,9,0,5,0
proiektua23,net.bytebuddy.implementation.bytecode.constant,MethodConstant.CachedConstructor,52,0,6,0,15,0,9,0,6,0
proiektua23,net.bytebuddy.implementation.bytecode.constant,MethodConstant,58,86,12,4,14,20,10,7,3,6
proiektua23,net.bytebuddy.implementation.bytecode.constant,DoubleConstant,25,37,4,0,8,7,5,2,3,2
proiektua23,net.bytebuddy.implementation.bytecode.constant,JavaConstantValue,51,0,8,0,6,0,9,0,5,0
proiektua23,net.bytebuddy.implementation.bytecode.constant,MethodConstant.PrivilegedLookup,152,0,10,0,28,0,12,0,7,0
proiektua23,net.bytebuddy.dynamic.scaffold.inline,InliningImplementationMatcher,50,78,10,4,0,17,7,5,2,3
proiektua23,net.bytebuddy.dynamic.scaffold.inline,RebaseImplementationTarget.RebasedMethodInvocation,101,0,8,0,24,0,10,0,6,0
proiektua23,net.bytebuddy.dynamic.scaffold.inline,MethodRebaseResolver.Resolution.Preserved,59,0,8,0,6,0,10,0,6,0
proiektua23,net.bytebuddy.dynamic.scaffold.inline,RebaseImplementationTarget,115,0,16,0,14,0,16,0,8,0
proiektua23,net.bytebuddy.dynamic.scaffold.inline,MethodRebaseResolver.Resolution.ForRebasedConstructor.RebasedConstructor,47,0,0,0,13,0,10,0,10,0
proiektua23,net.bytebuddy.dynamic.scaffold.inline,RebaseDynamicTypeBuilder,206,0,12,0,17,0,12,0,6,0
proiektua23,net.bytebuddy.dynamic.scaffold.inline,MethodRebaseResolver.Disabled,9,14,0,0,3,2,3,1,3,1
proiektua23,net.bytebuddy.dynamic.scaffold.inline,DecoratingDynamicTypeBuilder,795,0,36,0,53,0,49,0,31,0
proiektua23,net.bytebuddy.dynamic.scaffold.inline,RebaseImplementationTarget.Factory,48,0,8,0,4,0,8,0,4,0
proiektua23,net.bytebuddy.dynamic.scaffold.inline,RedefinitionDynamicTypeBuilder,131,0,2,0,12,0,5,0,4,0
proiektua23,net.bytebuddy.dynamic.scaffold.inline,RebaseDynamicTypeBuilder.RebaseableMatcher,57,0,8,0,5,0,9,0,5,0
proiektua23,net.bytebuddy.dynamic.scaffold.inline,MethodNameTransformer.Suffixing,66,0,8,0,5,0,9,0,5,0
proiektua23,net.bytebuddy.dynamic.scaffold.inline,AbstractInliningDynamicTypeBuilder,89,0,12,0,5,0,10,0,4,0
proiektua23,net.bytebuddy.dynamic.scaffold.inline,MethodRebaseResolver.Resolution.ForRebasedConstructor,85,0,10,0,8,0,12,0,7,0
proiektua23,net.bytebuddy.dynamic.scaffold.inline,MethodRebaseResolver.Resolution.ForRebasedMethod.RebasedMethod,78,0,6,0,17,0,13,0,10,0
proiektua23,net.bytebuddy.dynamic.scaffold.inline,MethodRebaseResolver.Resolution.ForRebasedMethod,60,0,8,0,7,0,11,0,7,0
proiektua23,net.bytebuddy.dynamic.scaffold.inline,MethodNameTransformer.Prefixing,56,0,8,0,6,0,9,0,5,0
proiektua23,net.bytebuddy.dynamic.scaffold.inline,MethodRebaseResolver.Default,174,0,24,0,26,0,19,0,7,0
proiektua23,org.objenesis.instantiator.android,Android17Instantiator,93,0,0,0,18,0,4,0,4,0
proiektua23,org.objenesis.instantiator.android,Android10Instantiator,59,0,0,0,12,0,3,0,3,0
proiektua23,org.objenesis.instantiator.android,Android18Instantiator,93,0,0,0,18,0,4,0,4,0
proiektua23,org.objenesis.instantiator.android,AndroidSerializationInstantiator,88,0,0,0,20,0,3,0,3,0
proiektua23,net.bytebuddy,ByteBuddy,1234,0,52,0,92,0,73,0,47,0
proiektua23,net.bytebuddy,NamingStrategy.SuffixingRandom.BaseNameResolver.ForGivenType,45,0,8,0,4,0,8,0,4,0
proiektua23,net.bytebuddy,NamingStrategy.SuffixingRandom.BaseNameResolver.ForUnnamedType,0,17,0,0,0,3,0,2,0,2
proiektua23,net.bytebuddy,TypeCache.Sort.new TypeCache.Sort() {...},5,6,0,0,1,1,1,1,1,1
proiektua23,net.bytebuddy,TypeCache.Sort.new TypeCache.Sort() {...},0,11,0,0,0,2,0,2,0,2
proiektua23,net.bytebuddy,ClassFileVersion.VersionLocator.ForJava9CapableVm,94,0,10,0,10,0,10,0,5,0
proiektua23,net.bytebuddy,ClassFileVersion,509,0,99,0,100,0,80,0,24,0
proiektua23,net.bytebuddy,NamingStrategy.SuffixingRandom,71,72,13,3,2,14,10,5,3,4
proiektua23,net.bytebuddy,NamingStrategy.PrefixingRandom,65,0,8,0,5,0,8,0,4,0
proiektua23,net.bytebuddy,NamingStrategy.AbstractBase,6,8,0,0,2,2,2,2,2,2
proiektua23,net.bytebuddy,ClassFileVersion.VersionLocator.CreationAction,32,0,0,0,6,0,2,0,2,0
proiektua23,net.bytebuddy,TypeCache,55,125,10,12,16,30,8,11,1,7
proiektua23,net.bytebuddy,TypeCache.LookupKey,15,38,7,5,3,10,6,3,0,3
proiektua23,net.bytebuddy,TypeCache.SimpleKey,10,57,3,5,4,13,4,5,1,4
proiektua23,net.bytebuddy,ByteBuddy.EnumerationImplementation,86,0,10,0,12,0,10,0,5,0
proiektua23,net.bytebuddy,TypeCache.Sort,0,24,0,0,0,3,0,1,0,1
proiektua23,net.bytebuddy,ClassFileVersion.VersionExtractor,11,0,0,0,5,0,3,0,3,0
proiektua23,net.bytebuddy,ByteBuddy.EnumerationImplementation.InitializationAppender,210,0,12,0,27,0,10,0,4,0
proiektua23,net.bytebuddy,NamingStrategy.SuffixingRandom.BaseNameResolver.ForFixedValue,44,0,8,0,4,0,8,0,4,0
proiektua23,net.bytebuddy,TypeCache.WithInlineExpunction,0,44,0,0,0,10,0,5,0,5
proiektua23,net.bytebuddy,TypeCache.StorageKey,47,12,14,0,9,4,8,2,1,2
proiektua23,net.bytebuddy,ByteBuddy.EnumerationImplementation.ValuesMethodAppender,101,0,8,0,10,0,8,0,4,0
proiektua23,net.bytebuddy,ClassFileVersion.VersionLocator.ForLegacyVm,86,0,4,0,10,0,5,0,3,0
proiektua23,net.bytebuddy.agent,VirtualMachine.ForHotSpot.Connection.ForJnaWindowsNamedPipe.NamedPipeResponse,56,0,8,0,15,0,7,0,3,0
proiektua23,net.bytebuddy.agent,ByteBuddyAgent.ProcessProvider.ForCurrentVm.ForJava9CapableVm,56,0,0,0,13,0,3,0,3,0
proiektua23,net.bytebuddy.agent,VirtualMachine.ForHotSpot.Connection.ForJnaPosixSocket.Factory,48,0,4,0,12,0,6,0,4,0
proiektua23,net.bytebuddy.agent,ByteBuddyAgent.AttachmentProvider,35,0,0,0,1,0,1,0,1,0
proiektua23,net.bytebuddy.agent,VirtualMachine.ForHotSpot.Connection.Factory.ForSocketFile,156,0,18,0,29,0,11,0,2,0
proiektua23,net.bytebuddy.agent,ByteBuddyAgent.AttachmentTypeEvaluator.InstallationAction,38,0,2,0,8,0,3,0,2,0
proiektua23,net.bytebuddy.agent,ByteBuddyAgent.AttachmentProvider.Accessor.Unavailable,31,0,0,0,6,0,5,0,5,0
proiektua23,net.bytebuddy.agent,VirtualMachine.ForHotSpot.Connection.ForJnaPosixSocket.PosixLibrary.SocketAddress,53,0,0,0,10,0,3,0,3,0
proiektua23,net.bytebuddy.agent,VirtualMachine.ForHotSpot.Connection.OnPersistentByteChannel,80,0,8,0,17,0,7,0,3,0
proiektua23,net.bytebuddy.agent,ByteBuddyAgent.AttachmentTypeEvaluator.ForJava9CapableVm,39,0,0,0,9,0,2,0,2,0
proiektua23,net.bytebuddy.agent,VirtualMachine.ForOpenJ9.Dispatcher.ForJnaWindowsEnvironment.WindowsLibrary.SecurityAttributes,19,0,0,0,2,0,2,0,2,0
proiektua23,net.bytebuddy.agent,ByteBuddyAgent.AttachmentTypeEvaluator.Disabled,16,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.agent,VirtualMachine.ForHotSpot.Connection.OnPersistentByteChannel.Response,22,0,0,0,6,0,3,0,3,0
proiektua23,net.bytebuddy.agent,ByteBuddyAgent.ProcessProvider.ForCurrentVm.ForLegacyVm,34,0,2,0,7,0,3,0,2,0
proiektua23,net.bytebuddy.agent,VirtualMachine.ForHotSpot.Connection.ForJnaSolarisDoor.SolarisLibrary.DoorArgument,31,0,0,0,2,0,2,0,2,0
proiektua23,net.bytebuddy.agent,VirtualMachine.ForOpenJ9,955,0,106,0,166,0,66,0,13,0
proiektua23,net.bytebuddy.agent,ByteBuddyAgent.AttachmentProvider.ForStandardToolsJarVm,96,0,4,0,12,0,5,0,3,0
proiektua23,net.bytebuddy.agent,VirtualMachine.ForHotSpot.Connection.ForJnaPosixSocket,83,0,2,0,20,0,7,0,6,0
proiektua23,net.bytebuddy.agent,ByteBuddyAgent.AttachmentProvider.ForUserDefinedToolsJar,61,0,2,0,9,0,3,0,2,0
proiektua23,net.bytebuddy.agent,ByteBuddyAgent.AttachmentProvider.ForModularizedVm,19,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.agent,VirtualMachine.ForOpenJ9.Dispatcher.ForJnaPosixEnvironment,201,0,16,0,51,0,18,0,10,0
proiektua23,net.bytebuddy.agent,VirtualMachine.AbstractBase,18,0,0,0,7,0,4,0,4,0
proiektua23,net.bytebuddy.agent,ByteBuddyAgent.AttachmentProvider.Accessor.ExternalAttachment,15,0,0,0,6,0,3,0,3,0
proiektua23,net.bytebuddy.agent,ByteBuddyAgent.AttachmentProvider.ForJ9Vm,16,0,0,0,3,0,2,0,2,0
proiektua23,net.bytebuddy.agent,ByteBuddyAgent.AttachmentProvider.Accessor.Simple.WithExternalAttachment,18,0,0,0,5,0,3,0,3,0
proiektua23,net.bytebuddy.agent,VirtualMachine.ForHotSpot.Connection.ForJnaSolarisDoor.Factory,28,0,0,0,6,0,3,0,3,0
proiektua23,net.bytebuddy.agent,ByteBuddyAgent.AttachmentProvider.ForEmulatedAttachment,24,0,0,0,5,0,2,0,2,0
proiektua23,net.bytebuddy.agent,VirtualMachine.ForOpenJ9.Dispatcher.ForJnaWindowsEnvironment,355,0,41,0,73,0,31,0,10,0
proiektua23,net.bytebuddy.agent,VirtualMachine.ForOpenJ9.Dispatcher.ForJnaWindowsEnvironment.AttachmentHandle,37,0,4,0,11,0,5,0,3,0
proiektua23,net.bytebuddy.agent,VirtualMachine.ForHotSpot,385,0,29,0,70,0,29,0,14,0
proiektua23,net.bytebuddy.agent,ByteBuddyAgent.ProcessProvider.ForCurrentVm,26,0,0,0,6,0,3,0,3,0
proiektua23,net.bytebuddy.agent,VirtualMachine.Resolver,36,0,2,0,7,0,3,0,2,0
proiektua23,net.bytebuddy.agent,VirtualMachine.ForHotSpot.Connection.ForJnaSolarisDoor.Response,32,0,2,0,8,0,4,0,3,0
proiektua23,net.bytebuddy.agent,Installer,34,0,4,0,13,0,6,0,4,0
proiektua23,net.bytebuddy.agent,Attacher,130,0,8,0,24,0,8,0,4,0
proiektua23,net.bytebuddy.agent,ByteBuddyAgent.AgentProvider.ForByteBuddyAgent,261,0,28,0,56,0,18,0,4,0
proiektua23,net.bytebuddy.agent,ByteBuddyAgent.AttachmentProvider.Accessor.Simple,34,0,0,0,13,0,5,0,5,0
proiektua23,net.bytebuddy.agent,VirtualMachine.ForHotSpot.Connection.ForJnaWindowsNamedPipe.Factory,73,0,8,0,17,0,6,0,2,0
proiektua23,net.bytebuddy.agent,VirtualMachine.ForHotSpot.Connection.ForJnaSolarisDoor,155,0,14,0,32,0,10,0,3,0
proiektua23,net.bytebuddy.agent,ByteBuddyAgent.AttachmentProvider.Accessor.Simple.WithDirectAttachment,11,0,0,0,4,0,3,0,3,0
proiektua23,net.bytebuddy.agent,VirtualMachine.ForHotSpot.Connection.ForJnaWindowsNamedPipe,286,0,40,0,49,0,23,0,3,0
proiektua23,net.bytebuddy.agent,ByteBuddyAgent.AttachmentProvider.Compound,62,0,8,0,16,0,7,0,3,0
proiektua23,net.bytebuddy.agent,VirtualMachine.ForOpenJ9.Dispatcher.ForJnaPosixEnvironment.PosixLibrary.SemaphoreOperation,19,0,0,0,2,0,2,0,2,0
